date,text_ru,text_uz,sentiment,promotional,like_count,dislike_count,cry_count,think_count,total_reactions,like_percent,dislike_percent,cry_percent,think_percent
2023-04-17 20:17:30,"Президент Узбекистана ознакомился с предложениями по развитию пищевой промышленности. В регионах планируется создать молокосборочные пункты, начать маркировку и идентификацию скота, выделить 35 млн долларов для птицеводческих хозяйств, реализовать проекты по разведению креветок и другое.","O'zbekiston prezidenti oziq-ovqat sanoatini rivojlantirish bo'yicha takliflar bilan tanishdi. Hududlarda sut yig'ish punktlarini tashkil etish, chorva mollarini markalash va identifikatsiyalashni boshlash, parrandachilik xo'jaliklari uchun 35 million dollar ajratish, krevetka yetishtirish bo'yicha loyihalarni amalga oshirish va boshqalar rejalashtirilgan.",negative,no,79,116,0,19,214,36.915887850467286,54.20560747663551,0.0,8.878504672897195
2023-04-17 19:18:47,"Центробанк Узбекистана предлагает установить предельную комиссию за приём платежей у населения при оплате билетов на поезд, самолёт, всех видов коммунальных услуг, госуслуг, госпошлин и других услуг. С 1 мая комиссия будет взиматься не с плательщика, а путём вычета из суммы оплаты.","O'zbekiston Markaziy banki poyezd, samolyot chiptalari, barcha turdagi kommunal xizmatlar, davlat xizmatlari, davlat bojlari va boshqa xizmatlarga haq to'lashda aholidan to'lovlarni qabul qilish uchun cheklangan komissiya tuzishni taklif qilmoqda. 1-maydan boshlab komissiya to'lovchidan emas, balki to'lov miqdoridan ushlab qolinadi.",positive,no,165,41,0,24,230,71.73913043478261,17.82608695652174,0.0,10.434782608695652
2023-04-17 19:00:08,"Компания B-Tower-2022 поможет приобрести или продать недвижимость, а также сдать в аренду по выгодной цене.

Компания имеет большой опыт в своем деле.

Посмотреть каталог домов можно в Telegram-канале компании: 

Телефон: (+998) 93-556-00-00.

На правах рекламы.","B-Tower-2022 mulkni sotib olish yoki sotishda yordam beradi, shuningdek arzon narxlarda ijaraga beradi.

Kompaniya o'z biznesida katta tajribaga ega.

Siz uylarning katalogini kompaniyaning Telegram kanalida ko'rishingiz mumkin: 

Telefon: (+998) 93-556-00-00.

Reklama huquqi bilan.",negative,yes,12,45,0,2,59,20.33898305084746,76.27118644067797,0.0,3.389830508474576
2023-04-17 17:20:07,Дисциплинарный комитет Азиатской конфедерации футбола временно отстранил футболиста молодёжной сборной Узбекистана U-20 Шахриёра Жабборова из-за «обнаружения запрещённого вещества» в его допинг-тесте.,"Osiyo futbol konfederatsiyasi intizom qo'mitasi O'zbekiston yoshlar terma jamoasi futbolchisi u-20 Shahrier Jabborovni doping testida ""taqiqlangan modda aniqlanganligi"" sababli vaqtincha to'xtatib qo'ydi.",positive,no,92,17,2,39,150,61.33333333333333,11.333333333333332,1.3333333333333335,26.0
2023-04-17 17:10:00,"Ряд протестантских конфессий Узбекистана отметили главный христианский праздник — Пасху. Верующие читали стихи, показывали театральные постановки и пели песни о воскресении Христа. «Газета.uz» собрала фотографии служения из церквей Ташкента, Чирчика, Бухары, Ферганы и Андижана.","O'zbekistonning bir qator protestant konfessiyalari asosiy xristian bayrami — Pasxani nishonladilar. Imonlilar she'rlar o'qishdi, teatr tomoshalarini namoyish etishdi va Masihning tirilishi haqida qo'shiqlar kuylashdi. ""Газета.uz Toshkent, Chirchiq, Buxoro, Farg'ona va Andijon cherkovlaridan vazirlik fotosuratlarini to'pladi.",positive,no,241,35,2,11,289,83.39100346020761,12.110726643598616,0.6920415224913495,3.8062283737024223
2023-04-17 16:59:06,В дни главного часового салона мира Watches and Wonders журналист Алексей Тарханов подготовил материал о создании часовых коллекций Bulgari и рассказал о новых моделях (на правах рекламы).,Watches and Wonders dunyosining asosiy soat saloni kunlarida jurnalist Aleksey Tarxanov Bulgari soat kollektsiyalarini yaratish to'g'risida material tayyorladi va yangi modellar (reklama huquqi asosida) haqida gapirdi.,positive,yes,58,40,0,0,98,59.183673469387756,40.816326530612244,0.0,0.0
2023-04-17 16:50:00,В Давлатабадском районе Намангана предприятие по производству извести незаконно использовало газ более чем на 4 млрд сумов.,Namanganning Davlatobod tumanida ohak ishlab chiqarish korxonasi 4 milliard so'mdan ortiq gazdan noqonuniy foydalangan.,negative,no,26,162,0,10,198,13.131313131313133,81.81818181818183,0.0,5.05050505050505
2023-04-17 16:39:29,"Центризбирком Узбекистана обсудил организацию видеотрансляции процесса голосования, проведение досрочного голосования 19−26 апреля, идентификацию избирателей, обеспечение общественного порядка и создание удобств для граждан с инвалидностью.","O'zbekiston Markaziy saylov komissiyasi ovoz berish jarayonini videotasvirga olishni tashkil etish, 19-26 aprel kunlari muddatidan oldin ovoz berish, saylovchilarni aniqlash, jamoat tartibini ta'minlash va nogiron fuqarolar uchun qulayliklar yaratish masalalarini muhokama qildi.",negative,no,32,120,4,10,166,19.27710843373494,72.28915662650603,2.4096385542168677,6.024096385542169
2023-04-17 16:12:27,"Курсы валют, установленные Центральным банком Узбекистана с 18 апреля.",O'zbekiston Markaziy banki tomonidan 18 apreldan boshlab belgilangan valyuta kurslari.,positive,no,49,39,4,3,95,51.578947368421055,41.05263157894737,4.2105263157894735,3.1578947368421053
2023-04-17 15:44:30,"В ночь с субботы на воскресенье православные Ташкента отметили главный праздник христиан — Пасху. В этом году Благодатный огонь прибыл из Иерусалима в Ташкент в 3:40 ночи. Несмотря на четырёхчасовую задержку, верующие ждали святыню и зажигали от неё свои свечи. «Газета.uz» подготовила репортаж.","Shanbadan yakshanbaga o'tar kechasi Toshkent pravoslavlari nasroniylarning asosiy bayrami — Pasxani nishonladilar. Bu yil ertalab soat 3:40 da Quddusdan Toshkentga muborak olov keldi. To'rt soatlik kechikishga qaramay, imonlilar ziyoratgohni kutishdi va undan sham yoqishdi. ""Газета.uz"" reportaj tayyorladi.",positive,no,434,26,0,2,462,93.93939393939394,5.627705627705628,0.0,0.4329004329004329
2023-04-17 15:13:38,Начальник одного из районных управлений по делам обороны в Ташкенте задержан при получении 600 долларов. Он обещал помочь в получении военного билета.,Toshkentdagi mudofaa ishlari bo'yicha tuman boshqarmalaridan birining boshlig'i 600 dollar olganida hibsga olingan. U harbiy chiptani olishda yordam berishga va'da berdi.,negative,no,68,105,7,26,206,33.00970873786408,50.970873786407765,3.3980582524271843,12.62135922330097
2023-04-17 15:03:59,"Удобная рассрочка от NRG

Впервые NRG Uzbekistan предоставляет возможность приобрести квартиру на максимально лояльных условиях.

ЖК NRG Jomiy – это оптимальная возможность улучшить качество жизни.

Условия:

– первоначальный взнос – от 30%;
– скидки до 18%.

Не стоит упускать шанс стать обладателем качественного дома, в котором собрано множество преимуществ.

Предложение ограничено.

Подробности по телефону: 1060.

Telegram | Instagram
Youtube

На правах рекламы.","NRG-dan qulay to'lov

NRG Uzbekistan birinchi marta kvartirani eng sodiq shartlarda sotib olish imkoniyatini taqdim etmoqda.

LCD NRG Jomiy hayot sifatini yaxshilash uchun eng maqbul imkoniyatdir.

Shartlar:

- dastlabki to'lov-30 dan%;
- 18% gacha chegirmalar.

Ko'p afzalliklarga ega bo'lgan yuqori sifatli uyning egasi bo'lish imkoniyatini boy bermang.

Ta'minot cheklangan.

Tafsilotlar telefon orqali: 1060.

Telegram | Instagram
Youtube

Reklama huquqi bilan.",negative,yes,22,54,0,0,76,28.947368421052634,71.05263157894737,0.0,0.0
2023-04-17 14:43:30,"Гимнастки Узбекистана завоевали одну серебряную и три бронзовые медали на этапе Кубка мира по художественной гимнастике в Ташкенте. Заключительный день соревнований посетили Саида Мирзиёева, Алина Кабаева и другие гости.","O'zbekiston gimnastikachilari Toshkentda badiiy gimnastika bo'yicha jahon Kubogi bosqichida bitta kumush va uchta bronza medalni qo'lga kiritdi. Musobaqaning yakuniy kuniga Saida Mirziyoyeva, Alina Kabayeva va boshqa mehmonlar tashrif buyurishdi.",positive,no,249,34,0,8,291,85.56701030927834,11.683848797250858,0.0,2.7491408934707904
2023-04-17 14:33:22,"В Узбекистане стартовала программа «Моя дорога» в рамках инициативного бюджета на портале Open Budget. Граждане могут принять участие в распределении 312 млрд сумов, предложив проекты по ремонту и строительству дорог в своих махаллях. Сбор предложений продлится до 26 апреля.","O'zbekistonda Open Budget portalidagi tashabbus byudjeti doirasida ""mening yo'lim"" dasturi boshlandi. Fuqarolar o'z mahallalarida yo'llarni ta'mirlash va qurish bo'yicha loyihalarni taklif qilib, 312 milliard so'm ajratishda ishtirok etishlari mumkin. Takliflar to'plami 26 aprelgacha davom etadi.",negative,no,62,187,0,14,263,23.574144486692013,71.10266159695817,0.0,5.323193916349809
2023-04-17 13:31:11,"И. о. хокима Ташкента Шавкат Умурзаков с момента назначения на этот пост менее месяца назад подписал 35 решений, но почти половина из них скрыта от общественности. 4 из 14 принятых распоряжений также недоступны.","Toshkent shahar hokimi I. O. Shavkat Umurzakov ushbu lavozimga tayinlanganidan beri bir oydan kam vaqt oldin 35 ta qarorni imzolagan, ammo ularning deyarli yarmi jamoatchilikdan yashiringan. Qabul qilingan 14 ta buyruqdan 4 tasi ham mavjud emas.",negative,no,23,981,7,45,1056,2.178030303030303,92.89772727272727,0.6628787878787878,4.261363636363636
2023-04-17 11:40:02,"В среду антициклон начнёт отступать с территории Узбекистана, и до конца рабочей недели установится сухая погода. Температура воздуха будет постепенно повышаться и к пятнице ночью будет в пределах +4…+9 градусов, днём — +20…+25.","Chorshanba kuni antitsiklon O'zbekiston hududidan chekinishni boshlaydi va ish haftasi oxirigacha quruq ob-havo o'rnatiladi. Havo harorati asta — sekin ko'tariladi va juma kuni kechasi +4...+9 daraja, kunduzi - +20...+25 oralig'ida bo'ladi.",positive,no,139,36,0,0,175,79.42857142857143,20.57142857142857,0.0,0.0
2023-04-17 10:29:11,"В Ферганской области задержана женщина, пытавшаяся продать 8-месячную дочь за 10 тысяч долларов. Она собиралась купить на полученные деньги квартиру.",Farg'ona viloyatida 8 oylik qizini 10 ming dollarga sotmoqchi bo'lgan ayol hibsga olingan. U olgan pullari bilan kvartira sotib olmoqchi edi.,negative,no,27,73,269,15,384,7.03125,19.010416666666664,70.05208333333334,3.90625
2023-04-17 09:42:08,"В выходные в Германии были отключены от электросети три остававшиеся АЭС. Это планировалось сделать в 2022 году, но из-за сокращения поставок газа из России срок был перенесён. На долю трёх АЭС приходилось лишь 6% вырабатываемой в стране электроэнергии.","Dam olish kunlari Germaniyada qolgan uchta AES elektr tarmog'idan uzildi. Buni 2022 yilda amalga oshirish rejalashtirilgan edi, ammo Rossiyadan gaz etkazib berishning qisqarishi tufayli muddat qoldirildi. Uchta AES mamlakatda ishlab chiqarilgan elektr energiyasining atigi 6 foizini tashkil etdi.",positive,no,293,51,12,70,426,68.7793427230047,11.971830985915492,2.8169014084507045,16.431924882629108
2023-04-17 09:13:15,19 апреля Станция 7 («Куйлюк») кольцевой линии метро в Ташкенте будет закрыта в связи с тестированием движения поездов между пятью новыми станциями.,"19 aprel kuni Toshkentdagi metro halqa liniyasining 7-stansiyasi (""Kuyluk"") beshta yangi stansiya o'rtasida poyezdlar harakati sinovdan o'tkazilishi munosabati bilan yopiladi.",positive,no,105,23,0,12,140,75.0,16.428571428571427,0.0,8.571428571428571
2023-04-17 08:34:03,В салоне автобуса маршрута 43 (Isuzu) в Ташкенте появились объявления о наличии в салоне женской и мужской зон. В «Тошшахартрансхизмат» заявили об удалении объявлений и напомнили о равноправии женщин и мужчин.,Toshkentdagi 43-yo'nalishdagi avtobus salonida (Isuzu) salonda ayollar va erkaklar zonalari mavjudligi haqida e'lonlar paydo bo'ldi. Toshshahartransxizmat e'lonlarni olib tashlashni e'lon qildi va ayollar va erkaklarning tengligini eslatdi.,negative,no,230,434,18,56,738,31.16531165311653,58.80758807588076,2.4390243902439024,7.588075880758807
2023-04-16 15:07:13,"Художник-муралист из Нью-Йорка Лэнс Джонсон провел в Ташкенте две недели и создал уникальные абстрактные работы с молодыми ташкентскими коллегами. Это стало возможным благодаря его участию в программе CEC ArtsLinks и театру «Ильхом». 

Мы встретились с художником и поговорили о его любви к граффити, общественной ценности этого вида искусства и выставке «Диалоги», которая состоялась по итогам его визита. Джонсон также показал нам, как он создает работы.

Смотрите интервью на английском языке по ссылке:","Nyu-yorklik muralist rassom Lens Jonson Toshkentda ikki hafta o'tkazdi va yosh toshkentlik hamkasblari bilan noyob mavhum asarlar yaratdi. Bu uning CEC ArtsLinks dasturi va Ilhom teatridagi ishtiroki tufayli mumkin bo'ldi. 

Biz rassom bilan uchrashdik va uning graffitiga bo'lgan muhabbati, ushbu san'at turining ijtimoiy ahamiyati va tashrifi natijasida bo'lib o'tgan ""dialoglar"" ko'rgazmasi haqida suhbatlashdik. Jonson bizga asarlarni qanday yaratishini ham ko'rsatdi.

Ingliz tilidagi intervyuga havola orqali qarang:",positive,no,143,31,0,8,182,78.57142857142857,17.032967032967033,0.0,4.395604395604396
2023-04-15 19:20:48,"Аналитик Карен Срапионов считает, что увеличение минимального капитала банков может быть связано с желанием консолидации рынка и не лучшим образом отвечает интересам банковской системы. В своей колонке он выражает надежду, что проект закона ещё можно пересмотреть.","Tahlilchi Karen Srapionovning fikricha, banklarning minimal kapitalining o'sishi bozorni birlashtirish istagi bilan bog'liq bo'lishi mumkin va bank tizimining manfaatlariga mos kelmaydi. U o'z ustunida qonun loyihasini qayta ko'rib chiqish mumkinligiga umid bildiradi.",positive,no,128,22,0,11,161,79.5031055900621,13.664596273291925,0.0,6.832298136645963
2023-04-15 17:58:14,"Глава Минэнерго Узбекистана Журабек Мирзамахмудов и замглавы правительства России Александр Новак обсудили возможности увеличения поставок нефти и нефтепродуктов в Узбекистан, а также о перспективах участия компании «Росатом» в строительстве новых объектов атомной энергетики.","O'zbekiston energetika vazirligi rahbari Jurabek Mirzamahmudov va Rossiya hukumati rahbarining o'rinbosari Aleksandr Novak O'zbekistonga neft va neft mahsulotlari yetkazib berishni ko'paytirish imkoniyatlarini, shuningdek, ""Rosatom"" kompaniyasining yangi atom energetikasi obyektlarini qurishda ishtirok etish istiqbollarini muhokama qildilar.",positive,no,328,218,0,24,570,57.54385964912281,38.24561403508772,0.0,4.2105263157894735
2023-04-15 17:10:00,"С 17 по 21 апреля в Ташкенте и областях республики пройдёт Международный фестиваль изобразительного и прикладного искусства. В программе — выставки художников Узбекистана и зарубежных стран, мастер-классы по живописи и прикладному искусству, показы исторических костюмов и современной одежды.","17-21 aprel kunlari Toshkent va respublika viloyatlarida xalqaro tasviriy va amaliy san'at festivali bo'lib o'tadi. Dasturda O'zbekiston va xorijiy mamlakatlar rassomlarining ko'rgazmalari, rasm va amaliy san'at bo'yicha mahorat darslari, tarixiy liboslar va zamonaviy kiyimlar namoyish etildi.",positive,no,123,12,2,8,145,84.82758620689656,8.275862068965518,1.3793103448275863,5.517241379310345
2023-04-15 16:53:58,"«Нужно быть немного безбашенным». Артисты цирка — о своей работе

Ежегодно в третью субботу апреля отмечается Всемирный день цирка. В своих выступлениях артисты всегда отражали текущую жизнь общества, поэтому они полюбились зрителям. В честь знаменательной даты «Газета.uz» поговорила с артистами государственного цирка о профессии и её значении в их жизни.","""Siz biroz beparvo bo'lishingiz kerak."" Sirk ijrochilari - ularning ishlari haqida

Har yili aprel oyining uchinchi shanba kuni Butunjahon sirk kuni nishonlanadi. Rassomlar o'zlarining chiqishlarida har doim jamiyatning hozirgi hayotini aks ettirgan, shuning uchun ular tomoshabinlar tomonidan sevilgan. Muhim sana sharafiga ""Газета.uz"" men davlat sirk san'atkorlari bilan kasb va uning hayotidagi ahamiyati haqida suhbatlashdim.",positive,no,110,11,0,0,121,90.9090909090909,9.090909090909092,0.0,0.0
2023-04-15 14:33:46,"Агентство по противодействию коррупции Узбекистана опубликовало на сайте перечень подарков, полученных главой ведомства Акмалом Бурхановым. Общая стоимость восьми сувениров и настенных картин оценена в 14,57 млн сумов.","O'zbekiston korrupsiyaga qarshi kurashish agentligi veb-saytida agentlik rahbari Akmal Burxanov olgan sovg'alar ro'yxatini e'lon qildi. Sakkizta suvenir va devor rasmlarining umumiy qiymati 14,57 mln so'mga baholandi.",positive,no,130,105,2,63,300,43.333333333333336,35.0,0.6666666666666667,21.0
2023-04-15 12:40:41,"Узгидромет и фонд Zamin в рамках совместного проекта установили две новые автоматические станции мониторинга воздуха в Джизаке и Гулистане. Станции также будут установлены в Ургенче, Нукусе, Самарканде, Термезе и других городах. Две станции уже действуют в Ташкенте.","""O' zgidromet "" va ""Zaminn"" jamg 'armasi qo' shma loyiha doirasida Jizzax va Guliston shaharlarida ikkita yangi avtomatik havo monitoringi stansiyasini o ' rnatdilar. Shuningdek, stantsiyalar Urganch, Nukus, Samarqand, Termiz va boshqa shaharlarda o'rnatiladi. Toshkentda ikkita stansiya faoliyat ko'rsatmoqda.",positive,no,165,20,2,10,197,83.75634517766497,10.152284263959391,1.015228426395939,5.0761421319796955
2023-04-15 10:15:02,"Классический кулич с цукатами и глазурью, творожный кулич, пасхальное печенье с сюрпризом, сдобные булочки с сухофруктами и другие рецепты выпечки к пасхальному чаепитию — в подборке Zira.uz.","Shakarlangan mevalar va muzli klassik Pasxa keki, tvorogli pirojnoe, kutilmagan Pasxa pishiriqlari, quritilgan mevalar bilan boy rulolar va Pasxa choy partiyasi uchun boshqa pishirish retseptlari-tanlovda Zira.uz.",positive,no,146,19,0,4,169,86.3905325443787,11.242603550295858,0.0,2.366863905325444
2023-04-15 09:00:08,"Locas Tour предлагает тур в Дубай – город, в котором можно насладиться уникальной атмосферой и увидеть всю красоту моря и пустыни.

Условия:

– дата — с 5 по 12 мая (7 ночей);
– цена — от 5 855 000 сумов на одного человека при двухместном размещении.

В стоимость входит:

– авиаперелет на Wizz Air;
– проживание в трехзвездочном отеле Hotel ibis Dubai Al Barsha;
– питание на базе завтраков;
– трансфер.

Отдельно оплачиваются виза и страховка.

По промокоду Gazetauz доступна скидка — 30 долларов.

Телефон: (+998) 78-777-73-77.
Telegram: t.me/LocasTourbot

Реклама.","Locas Tour Dubayga sayohatni taklif etadi-bu noyob atmosferadan bahramand bo'lish va dengiz va cho'lning barcha go'zalligini ko'rish uchun shahar.

Shartlar:

- sana - 5 dan 12 maygacha (7 kecha);
- narxi-ikki kishilik turar joy bilan bir kishiga 5 855 000 so'mdan.

Narxga quyidagilar kiradi:

- Wizz Air - da havo sayohati;
- uch yulduzli Hotel ibis Dubai Al Barsha mehmonxonasida qolish;
- nonushta asosida ovqatlanish;
- transfer.

Viza va sug'urta alohida to'lanadi.

Gazetauz promo-kodi 30 dollarlik chegirmaga ega.

Telefon: (+998) 78-777-73-77.
Telegram: t.me/LocasTourbot

Reklama.",positive,no,99,40,0,4,143,69.23076923076923,27.972027972027973,0.0,2.797202797202797
2023-04-14 21:15:01,"Семь кинопремьер, день открытых дверей в Ташкентском цирке, ярмарка «Восточный базар», забег Sakura Run, концерты, выставки, творческие мастер-классы, вечеринки, спектакли, мероприятия для детей и другие события предстоящих выходных — в подборке","Yetti kino premyerasi, Toshkent sirkidagi ochiq eshiklar kuni, ""Sharq bozori"" yarmarkasi, Sakura Run yugurishi, konsertlar, ko'rgazmalar, ijodiy mahorat darslari, partiyalar, spektakllar, bolalar uchun tadbirlar va kelgusi dam olish kunlaridagi boshqa tadbirlar — tanlovda",positive,no,74,10,4,8,96,77.08333333333334,10.416666666666668,4.166666666666666,8.333333333333332
2023-04-14 20:50:26,Правительства Казахстана и Китая планируют ввести безвизовый режим для своих граждан в обе стороны. Срок пребывания без визы составит 30 дней с момента пересечения границы.,Qozog'iston va Xitoy hukumatlari o'z fuqarolari uchun vizasiz rejimni har ikki yo'nalishda ham joriy etishni rejalashtirmoqda. Vizasiz qolish muddati chegarani kesib o'tgan kundan boshlab 30 kun bo'ladi.,positive,no,339,36,3,20,398,85.17587939698493,9.045226130653267,0.7537688442211055,5.025125628140704
2023-04-14 19:44:34,"Сенаторы одобрили поправки, предусматривающие поэтапное увеличение до 2025 года уставного капитала банков до минимума в 500 млрд сумов. Кроме того, смягчаются требования для нерезидентов, чьи акционеры и конечные бенефициары находятся в офшорной зоне. Замглавы ЦБ Бехзод Хамраев объяснил изменения.","Senatorlar banklarning ustav kapitalini 2025 yilgacha bosqichma-bosqich 500 mlrd so'mgacha oshirishni nazarda tutuvchi tuzatishlarni ma'qulladilar. Bundan tashqari, aktsiyadorlari va yakuniy benefitsiarlari offshor zonada bo'lgan norezidentlar uchun talablar yumshatilmoqda. Markaziy bank rahbarining o'rinbosari Behzod Hamrayev o'zgarishlarni tushuntirdi.",negative,no,36,120,4,46,206,17.475728155339805,58.252427184466015,1.9417475728155338,22.330097087378643
2023-04-14 19:36:25,На перевале Тахтакарача грузовик сорвался с обрыва и загорелся. Водитель и пассажир смогли выпрыгнуть из кабины.,Taxtakaracha dovonida yuk mashinasi jarlikdan qulab tushdi va yonib ketdi. Haydovchi va yo'lovchi kabinadan sakrashga muvaffaq bo'lishdi.,negative,no,39,18,112,2,171,22.807017543859647,10.526315789473683,65.49707602339181,1.1695906432748537
2023-04-14 19:17:23,"«В ближайшие три года мы планируем удвоить экспорт готовой продукции. Единственный способ добиться этого — стать членом ВТО. Это позволит наладить систему справедливой торговли со 164 странами и обрести стабильные рынки», — сказал президент, ознакомившись с процессом вступления страны в организацию.","""Kelgusi uch yil ichida biz tayyor mahsulot eksportini ikki baravar oshirishni rejalashtirmoqdamiz. Bunga erishishning yagona yo'li JST a'zosi bo'lishdir. Bu 164 mamlakat bilan adolatli savdo tizimini yo'lga qo'yish va barqaror bozorlarga ega bo'lish imkonini beradi"", dedi prezident mamlakatning tashkilotga kirish jarayoni bilan tanishib.",positive,no,278,135,0,24,437,63.61556064073226,30.892448512585812,0.0,5.491990846681922
2023-04-14 18:26:07,"Глава МИД РФ Сергей Лавров в ходе визита в Узбекистан заявил, что Узбекистан, Казахстан и Россия, «в том числе на уровне президентов, активно продвинулись» в обсуждении проекта газового союза.","Rossiya tashqi ishlar vaziri Sergey Lavrov O'zbekistonga tashrifi chog'ida gaz Ittifoqi loyihasini muhokama qilishda O'zbekiston, Qozog'iston va Rossiya, shu jumladan prezidentlar darajasida faol rivojlanganligini ma'lum qildi.",positive,no,468,384,0,23,875,53.48571428571428,43.885714285714286,0.0,2.6285714285714286
